x	y	clickSelects	showSelected1
15.2	-1.61666666666666	1999.66575342466	16-11
14.2	-3.66666666666665	1999.66575342466	16-12
21	-1.96666666666664	1999.66575342466	16-13
25.6	-1.01666666666669	1999.66575342466	16-14
27.9	-0.366666666666664	1999.66575342466	16-15
29.2	0.416666666666675	1999.66575342466	16-16
29.2	0.200000000000006	1999.66575342466	16-17
27.9	0.0166666666666693	1999.66575342466	16-18
28.8	0.0999999999999943	1999.66575342466	16-19
14.7	0.0833333333333339	1999.66575342466	16-2
28.8	-0.133333333333344	1999.66575342466	16-20
26.5	-1.21666666666665	1999.66575342466	16-21
26.5	-1.44999999999999	1999.66575342466	16-22
25.2	-0.883333333333336	1999.66575342466	16-23
21	-0.949999999999989	1999.66575342466	16-24
14.7	-0.0833333333333339	1999.66575342466	16-3
19.6	0.199999999999989	1999.66575342466	16-4
17.6	-0.750000000000011	1999.66575342466	16-5
18.1	-1.05	1999.66575342466	16-6
20.1	-1.20000000000002	1999.66575342466	16-7
22.4	-0.866666666666664	1999.66575342466	16-8
21.5	-0.766666666666652	1999.66575342466	16-9
14.7	0.166666666666666	1999.66575342466	17-1
21.5	-0.766666666666652	1999.66575342466	17-10
18.6	-2.48333333333336	1999.66575342466	17-11
15.2	-3.49999999999998	1999.66575342466	17-12
20.1	-2.55	1999.66575342466	17-13
23.8	-1.81666666666669	1999.66575342466	17-14
28.8	0.166666666666657	1999.66575342466	17-15
29.2	0.433333333333348	1999.66575342466	17-16
27.9	0.483333333333338	1999.66575342466	17-17
28.8	0.533333333333321	1999.66575342466	17-18
28.8	0.0999999999999943	1999.66575342466	17-19
15.2	0.333333333333334	1999.66575342466	17-2
27.9	-0.349999999999994	1999.66575342466	17-20
26.1	-0.866666666666685	1999.66575342466	17-21
25.6	-0.716666666666679	1999.66575342466	17-22
25.2	-1.09999999999999	1999.66575342466	17-23
24.7	-1	1999.66575342466	17-24
17.1	0.133333333333326	1999.66575342466	17-3
14.2	-1.5	1999.66575342466	17-4
21.5	-0.366666666666657	1999.66575342466	17-5
23.4	-0.0499999999999936	1999.66575342466	17-6
23.4	-1.03333333333332	1999.66575342466	17-7
22.9	-0.916666666666657	1999.66575342466	17-8
22.4	-0.699999999999999	1999.66575342466	17-9
15.7	0.416666666666666	1999.66575342466	18-1
21.9	-0.666666666666668	1999.66575342466	18-10
22.4	-1.63333333333333	1999.66575342466	18-11
19.6	-1.71666666666669	1999.66575342466	18-12
20.1	-2.00000000000001	1999.66575342466	18-13
26.5	-1.58333333333331	1999.66575342466	18-14
28.8	0.333333333333325	1999.66575342466	18-15
28.3	-0.166666666666675	1999.66575342466	18-16
26.5	0.183333333333348	1999.66575342466	18-17
28.3	0.116666666666656	1999.66575342466	18-18
28.3	-0.25	1999.66575342466	18-19
19.6	0.983333333333331	1999.66575342466	18-2
27.9	0.0166666666666693	1999.66575342466	18-20
27	-0.283333333333314	1999.66575342466	18-21
25.6	-0.933333333333348	1999.66575342466	18-22
24.3	-0.883333333333344	1999.66575342466	18-23
23.8	-1.15000000000002	1999.66575342466	18-24
18.1	-0.316666666666681	1999.66575342466	18-3
18.1	0.466666666666651	1999.66575342466	18-4
23.4	-0.666666666666668	1999.66575342466	18-5
23.4	-1.09999999999999	1999.66575342466	18-6
22.9	-0.783333333333331	1999.66575342466	18-7
22.4	-1.04999999999999	1999.66575342466	18-8
22.9	-0.149999999999995	1999.66575342466	18-9
19.1	1.29999999999999	1999.66575342466	19-1
21.9	-1.06666666666666	1999.66575342466	19-10
22.4	-1.03333333333333	1999.66575342466	19-11
23.8	-1.58333333333334	1999.66575342466	19-12
21.9	-1.11666666666666	1999.66575342466	19-13
26.5	0.0500000000000114	1999.66575342466	19-14
28.8	0.399999999999988	1999.66575342466	19-15
28.8	0.333333333333325	1999.66575342466	19-16
27.9	0.683333333333327	1999.66575342466	19-17
28.3	0.366666666666657	1999.66575342466	19-18
28.3	0.283333333333321	1999.66575342466	19-19
13.2	-0.0833333333333339	1999.66575342466	19-2
27.9	0.166666666666668	1999.66575342466	19-20
27	-0.283333333333314	1999.66575342466	19-21
26.1	-0.133333333333344	1999.66575342466	19-22
25.6	0.116666666666656	1999.66575342466	19-23
23.8	-1.15000000000002	1999.66575342466	19-24
12.7	-0.916666666666666	1999.66575342466	19-3
22.9	-0.533333333333331	1999.66575342466	19-4
24.7	-0.983333333333338	1999.66575342466	19-5
23.8	-0.833333333333343	1999.66575342466	19-6
22.9	-1	1999.66575342466	19-7
22.4	-1.09999999999999	1999.66575342466	19-8
22.4	-0.850000000000005	1999.66575342466	19-9
21	0.166666666666668	1999.66575342466	2-1
20.5	-1.86666666666666	1999.66575342466	2-10
22.4	-1.46666666666666	1999.66575342466	2-11
23.8	-1.06666666666669	1999.66575342466	2-12
24.3	-1.40000000000002	1999.66575342466	2-13
24.7	-2.18333333333333	1999.66575342466	2-14
24.7	-2.56666666666665	1999.66575342466	2-15
23.8	-3.16666666666668	1999.66575342466	2-16
23.4	-2.68333333333334	1999.66575342466	2-17
22.9	-3.18333333333333	1999.66575342466	2-18
28.8	-0.500000000000018	1999.66575342466	2-19
21.5	-0.0499999999999936	1999.66575342466	2-2
31.8	0.433333333333319	1999.66575342466	2-20
33.1	2.38333333333333	1999.66575342466	2-21
34.8	0.516666666666652	1999.66575342466	2-22
32.7	0.31666666666667	1999.66575342466	2-23
24.3	0.799999999999983	1999.66575342466	2-24
21.5	-0.283333333333321	1999.66575342466	2-3
21.9	-0.583333333333332	1999.66575342466	2-4
22.4	-0.799999999999994	1999.66575342466	2-5
22.4	-0.783333333333331	1999.66575342466	2-6
22.4	-0.783333333333331	1999.66575342466	2-7
21.5	-1.11666666666665	1999.66575342466	2-8
20.1	-1.68333333333336	1999.66575342466	2-9
13.7	0	1999.66575342466	20-1
21.9	-0.800000000000001	1999.66575342466	20-10
21.9	-0.350000000000005	1999.66575342466	20-11
23.4	-0.566666666666663	1999.66575342466	20-12
23.8	-1.53333333333335	1999.66575342466	20-13
27.9	0.166666666666668	1999.66575342466	20-14
28.8	0.616666666666657	1999.66575342466	20-15
28.8	0.766666666666652	1999.66575342466	20-16
27.9	0.683333333333327	1999.66575342466	20-17
28.8	0.849999999999984	1999.66575342466	20-18
27.9	0.0166666666666693	1999.66575342466	20-19
13.2	-0.0833333333333339	1999.66575342466	20-2
27.4	-0.483333333333331	1999.66575342466	20-20
26.5	-0.48333333333332	1999.66575342466	20-21
25.6	-0.533333333333349	1999.66575342466	20-22
25.6	0.116666666666656	1999.66575342466	20-23
24.3	-0.733333333333349	1999.66575342466	20-24
21.9	0.0333333333333208	1999.66575342466	20-3
27	-1.39999999999998	1999.66575342466	20-4
25.2	-1.18333333333334	1999.66575342466	20-5
23.8	-1.30000000000001	1999.66575342466	20-6
23.4	-0.5	1999.66575342466	20-7
22.4	-1.16666666666667	1999.66575342466	20-8
22.9	-0.599999999999994	1999.66575342466	20-9
26.1	-0.133333333333344	1999.66575342466	21-1
22.9	-0.466666666666669	1999.66575342466	21-10
20.1	-0.450000000000017	1999.66575342466	21-11
22.4	0.233333333333331	1999.66575342466	21-12
24.7	-1.29999999999999	1999.66575342466	21-13
27.9	0.466666666666669	1999.66575342466	21-14
28.8	0.616666666666646	1999.66575342466	21-15
29.2	1.31666666666667	1999.66575342466	21-16
28.3	0.116666666666656	1999.66575342466	21-17
28.3	0.733333333333309	1999.66575342466	21-18
27.4	-0.333333333333332	1999.66575342466	21-19
21	0.400000000000023	1999.66575342466	21-2
26.5	-0.766666666666641	1999.66575342466	21-20
25.6	-0.933333333333355	1999.66575342466	21-21
25.6	-0.400000000000016	1999.66575342466	21-22
25.6	0.116666666666656	1999.66575342466	21-23
25.6	0.433333333333326	1999.66575342466	21-24
26.1	0.399999999999988	1999.66575342466	21-3
26.5	-0.166666666666657	1999.66575342466	21-4
25.6	-0.250000000000011	1999.66575342466	21-5
23.8	-1.38333333333335	1999.66575342466	21-6
23.8	-0.633333333333354	1999.66575342466	21-7
22.9	-1.28333333333333	1999.66575342466	21-8
22.4	-1.4	1999.66575342466	21-9
30.1	0.116666666666656	1999.66575342466	22-1
23.8	-1.30000000000001	1999.66575342466	22-10
24.3	-0.800000000000011	1999.66575342466	22-11
22.9	-0.300000000000001	1999.66575342466	22-12
25.2	-0.949999999999989	1999.66575342466	22-13
28.3	0.116666666666646	1999.66575342466	22-14
28.3	0.199999999999978	1999.66575342466	22-15
28.8	0.999999999999982	1999.66575342466	22-16
28.8	0.766666666666652	1999.66575342466	22-17
28.3	0.649999999999977	1999.66575342466	22-18
27.9	0.166666666666668	1999.66575342466	22-19
27.4	-0.400000000000006	1999.66575342466	22-2
26.1	-0.883333333333344	1999.66575342466	22-20
26.1	-0.583333333333354	1999.66575342466	22-21
26.5	-0.183333333333309	1999.66575342466	22-22
25.6	0.0499999999999936	1999.66575342466	22-23
26.1	1.06666666666666	1999.66575342466	22-24
27.4	0.366666666666664	1999.66575342466	22-3
25.6	0.283333333333331	1999.66575342466	22-4
25.2	0.0166666666666799	1999.66575342466	22-5
25.2	-0.816666666666652	1999.66575342466	22-6
24.3	-0.200000000000017	1999.66575342466	22-7
23.4	-1.61666666666666	1999.66575342466	22-8
23.4	-1.26666666666665	1999.66575342466	22-9
29.2	0.816666666666674	1999.66575342466	23-1
23.8	-0.783333333333342	1999.66575342466	23-10
24.7	-1.51666666666666	1999.66575342466	23-11
23.8	-0.400000000000006	1999.66575342466	23-12
26.1	-0.633333333333344	1999.66575342466	23-13
28.3	0.116666666666646	1999.66575342466	23-14
27.9	0.316666666666663	1999.66575342466	23-15
28.3	0.749999999999982	1999.66575342466	23-16
28.8	1.29999999999997	1999.66575342466	23-17
27.9	0.316666666666663	1999.66575342466	23-18
28.3	0.666666666666647	1999.66575342466	23-19
28.8	-0.0166666666666799	1999.66575342466	23-2
26.1	-0.883333333333344	1999.66575342466	23-20
25.6	-0.933333333333348	1999.66575342466	23-21
26.5	-0.183333333333309	1999.66575342466	23-22
25.2	-0.266666666666662	1999.66575342466	23-23
24.7	0.116666666666685	1999.66575342466	23-24
28.8	0.549999999999983	1999.66575342466	23-3
27	-0.199999999999978	1999.66575342466	23-4
25.2	0.0166666666666799	1999.66575342466	23-5
24.3	-0.433333333333355	1999.66575342466	23-6
24.3	-0.283333333333349	1999.66575342466	23-7
23.8	-1.60000000000001	1999.66575342466	23-8
23.8	-1.13333333333335	1999.66575342466	23-9
27.9	1.45000000000001	1999.66575342466	24-1
23.4	-1.08333333333333	1999.66575342466	24-10
23.4	-0.716666666666669	1999.66575342466	24-11
25.6	-0.700000000000028	1999.66575342466	24-12
27.9	-0.666666666666668	1999.66575342466	24-13
27.4	-0.783333333333331	1999.66575342466	24-14
27.4	0.133333333333336	1999.66575342466	24-15
28.3	0.816666666666652	1999.66575342466	24-16
28.3	0.799999999999972	1999.66575342466	24-17
27	-0.283333333333314	1999.66575342466	24-18
27.4	0.0500000000000007	1999.66575342466	24-19
28.8	0.683333333333319	1999.66575342466	24-2
26.5	-0.766666666666641	1999.66575342466	24-20
25.6	-1.45000000000001	1999.66575342466	24-21
25.2	-1.09999999999999	1999.66575342466	24-22
25.2	-0.433333333333326	1999.66575342466	24-23
24.7	0.116666666666685	1999.66575342466	24-24
29.2	0.666666666666686	1999.66575342466	24-3
27	-0.799999999999983	1999.66575342466	24-4
25.2	-0.133333333333326	1999.66575342466	24-5
24.7	0.433333333333348	1999.66575342466	24-6
23.8	-0.316666666666681	1999.66575342466	24-7
23.8	-1.08333333333334	1999.66575342466	24-8
24.3	-1.46666666666669	1999.66575342466	24-9
20.1	-0.366666666666685	1999.66575342466	3-1
20.5	-1.56666666666665	1999.66575342466	3-10
22.4	-1.25	1999.66575342466	3-11
24.3	-0.583333333333354	1999.66575342466	3-12
25.6	-0.166666666666675	1999.66575342466	3-13
25.2	-2.08333333333333	1999.66575342466	3-14
25.2	-2.14999999999999	1999.66575342466	3-15
24.7	-2.58333333333333	1999.66575342466	3-16
25.6	-1.36666666666669	1999.66575342466	3-17
26.5	-1.74999999999997	1999.66575342466	3-18
30.1	0.649999999999995	1999.66575342466	3-19
20.5	-0.416666666666668	1999.66575342466	3-2
25.6	1.83333333333331	1999.66575342466	3-20
33.1	2.38333333333333	1999.66575342466	3-21
29.2	1.25000000000002	1999.66575342466	3-22
23.8	-0.816666666666681	1999.66575342466	3-23
24.3	0.799999999999983	1999.66575342466	3-24
20.5	-0.333333333333325	1999.66575342466	3-3
21.9	-0.266666666666669	1999.66575342466	3-4
22.4	-0.316666666666663	1999.66575342466	3-5
21.9	-0.899999999999995	1999.66575342466	3-6
22.4	-0.633333333333336	1999.66575342466	3-7
21	-1.39999999999999	1999.66575342466	3-8
19.6	-1.68333333333336	1999.66575342466	3-9
20.1	0.183333333333326	1999.66575342466	4-1
20.5	-1.41666666666667	1999.66575342466	4-10
22.9	-0.983333333333331	1999.66575342466	4-11
24.3	-0.51666666666668	1999.66575342466	4-12
23.4	-1.76666666666667	1999.66575342466	4-13
26.1	-1.18333333333335	1999.66575342466	4-14
27	-0.866666666666646	1999.66575342466	4-15
25.2	-2.61666666666666	1999.66575342466	4-16
26.1	-1.56666666666668	1999.66575342466	4-17
26.1	-1.63333333333334	1999.66575342466	4-18
23.4	1.78333333333334	1999.66575342466	4-19
20.1	-0.283333333333349	1999.66575342466	4-2
25.6	1.83333333333331	1999.66575342466	4-20
28.3	2.53333333333331	1999.66575342466	4-21
27	-1.23333333333331	1999.66575342466	4-22
22.4	-1.31666666666666	1999.66575342466	4-23
20.1	0.299999999999994	1999.66575342466	4-24
20.1	-0.600000000000023	1999.66575342466	4-3
21	-0.766666666666652	1999.66575342466	4-4
21	-0.949999999999989	1999.66575342466	4-5
21.5	-0.516666666666652	1999.66575342466	4-6
21.5	-1.06666666666665	1999.66575342466	4-7
20.5	-1.49999999999999	1999.66575342466	4-8
19.1	-1.66666666666668	1999.66575342466	4-9
20.1	0.583333333333332	1999.66575342466	5-1
21	-0.699999999999989	1999.66575342466	5-10
22.4	-1	1999.66575342466	5-11
23.4	-0.5	1999.66575342466	5-12
23.4	-2.08333333333334	1999.66575342466	5-13
27.4	-0.549999999999994	1999.66575342466	5-14
27.4	-0.783333333333331	1999.66575342466	5-15
27	-1.3333333333333	1999.66575342466	5-16
24.3	-1.63333333333335	1999.66575342466	5-17
19.6	0.383333333333336	1999.66575342466	5-18
23.4	1.78333333333334	1999.66575342466	5-19
20.1	0.416666666666668	1999.66575342466	5-2
27	1.38333333333336	1999.66575342466	5-20
29.7	0.0166666666666693	1999.66575342466	5-21
27.9	-1.15000000000001	1999.66575342466	5-22
27.4	0.449999999999989	1999.66575342466	5-23
20.1	-1.36666666666667	1999.66575342466	5-24
20.1	-0.0500000000000114	1999.66575342466	5-3
21	1.06581410364015e-14	1999.66575342466	5-4
21	-0.48333333333332	1999.66575342466	5-5
21.5	-0.149999999999988	1999.66575342466	5-6
21.5	-0.516666666666662	1999.66575342466	5-7
20.5	-0.816666666666652	1999.66575342466	5-8
19.1	-1.35000000000001	1999.66575342466	5-9
19.1	0.166666666666668	1999.66575342466	6-1
21	-0.449999999999989	1999.66575342466	6-10
22.9	-0.199999999999999	1999.66575342466	6-11
23.4	-0.933333333333326	1999.66575342466	6-12
23.8	-1.51666666666669	1999.66575342466	6-13
27.4	-0.766666666666669	1999.66575342466	6-14
27	-1.24999999999997	1999.66575342466	6-15
22.9	-3.40000000000002	1999.66575342466	6-16
20.5	0.150000000000023	1999.66575342466	6-17
20.5	2.16666666666669	1999.66575342466	6-18
23.4	0.133333333333336	1999.66575342466	6-19
19.6	0.166666666666668	1999.66575342466	6-2
30.5	0.416666666666686	1999.66575342466	6-20
28.8	-1.56666666666668	1999.66575342466	6-21
28.3	-0.966666666666697	1999.66575342466	6-22
28.3	-1.06581410364015e-14	1999.66575342466	6-23
27	0.550000000000022	1999.66575342466	6-24
19.1	-0.5	1999.66575342466	6-3
20.1	-0.516666666666691	1999.66575342466	6-4
20.5	-0.399999999999988	1999.66575342466	6-5
20.5	-0.649999999999988	1999.66575342466	6-6
21	-0.549999999999983	1999.66575342466	6-7
20.1	-0.750000000000011	1999.66575342466	6-8
19.1	-0.866666666666664	1999.66575342466	6-9
18.6	0.166666666666668	1999.66575342466	7-1
20.5	-0.816666666666652	1999.66575342466	7-10
22.9	-0.0500000000000114	1999.66575342466	7-11
22.9	-1.11666666666666	1999.66575342466	7-12
21.9	-3.03333333333334	1999.66575342466	7-13
25.2	-1.99999999999999	1999.66575342466	7-14
27.4	-1.01666666666666	1999.66575342466	7-15
20.1	-1.75000000000001	1999.66575342466	7-16
16.2	0.53333333333334	1999.66575342466	7-17
24.3	-0.583333333333354	1999.66575342466	7-18
26.1	0.633333333333326	1999.66575342466	7-19
19.1	-0.0833333333333322	1999.66575342466	7-2
29.7	-1.51666666666666	1999.66575342466	7-20
29.2	-1.53333333333333	1999.66575342466	7-21
28.8	-0.466666666666686	1999.66575342466	7-22
27.9	-0.916666666666675	1999.66575342466	7-23
24.3	-2.43333333333335	1999.66575342466	7-24
18.6	-0.416666666666668	1999.66575342466	7-3
19.1	-1.03333333333335	1999.66575342466	7-4
19.6	-0.783333333333342	1999.66575342466	7-5
19.6	-1.01666666666668	1999.66575342466	7-6
20.1	-0.883333333333344	1999.66575342466	7-7
19.1	-1.18333333333334	1999.66575342466	7-8
18.1	-1.36666666666666	1999.66575342466	7-9
18.1	-0.0833333333333322	1999.66575342466	8-1
20.1	-0.883333333333344	1999.66575342466	8-10
22.4	-0.550000000000011	1999.66575342466	8-11
22.9	-1.21666666666666	1999.66575342466	8-12
21.9	-3.25	1999.66575342466	8-13
21	-5.04999999999998	1999.66575342466	8-14
24.3	-3.28333333333335	1999.66575342466	8-15
18.6	-2.83333333333333	1999.66575342466	8-16
21.5	0.200000000000017	1999.66575342466	8-17
27.4	-1.59999999999999	1999.66575342466	8-18
27.4	-1.95	1999.66575342466	8-19
18.6	-0.166666666666668	1999.66575342466	8-2
28.3	-1.55000000000002	1999.66575342466	8-20
28.8	-0.200000000000017	1999.66575342466	8-21
27	-0.283333333333314	1999.66575342466	8-22
27.9	-0.916666666666675	1999.66575342466	8-23
24.3	-2.43333333333335	1999.66575342466	8-24
18.1	-0.5	1999.66575342466	8-3
18.6	-0.883333333333344	1999.66575342466	8-4
19.1	-0.783333333333342	1999.66575342466	8-5
19.1	-0.950000000000006	1999.66575342466	8-6
19.1	-1.35000000000001	1999.66575342466	8-7
18.1	-1.61666666666666	1999.66575342466	8-8
17.6	-1.7	1999.66575342466	8-9
17.6	-0.0166666666666693	1999.66575342466	9-1
19.1	-1.66666666666668	1999.66575342466	9-10
21.5	-1.23333333333332	1999.66575342466	9-11
22.4	-1.31666666666666	1999.66575342466	9-12
22.4	-2.98333333333333	1999.66575342466	9-13
22.4	-4.25	1999.66575342466	9-14
25.2	-2.08333333333333	1999.66575342466	9-15
17.1	-1.65000000000001	1999.66575342466	9-16
26.5	-0.549999999999983	1999.66575342466	9-17
28.3	-1.08333333333335	1999.66575342466	9-18
27.9	-1.46666666666667	1999.66575342466	9-19
18.1	0.0833333333333322	1999.66575342466	9-2
28.8	-1.20000000000002	1999.66575342466	9-20
28.8	-1.00000000000002	1999.66575342466	9-21
27	-0.283333333333314	1999.66575342466	9-22
24.7	-1.36666666666666	1999.66575342466	9-23
22.4	-2.15	1999.66575342466	9-24
17.6	-0.5	1999.66575342466	9-3
18.1	-0.816666666666674	1999.66575342466	9-4
18.6	-0.716666666666669	1999.66575342466	9-5
18.1	-1.13333333333334	1999.66575342466	9-6
19.1	-0.949999999999999	1999.66575342466	9-7
18.1	-1.36666666666666	1999.66575342466	9-8
17.6	-1.36666666666666	1999.66575342466	9-9
21	-0.616666666666657	1999.74794520548	1-1
21.9	-0.933333333333337	1999.74794520548	1-10
23.4	-0.799999999999994	1999.74794520548	1-11
24.3	-0.950000000000017	1999.74794520548	1-12
25.6	-0.0833333333333535	1999.74794520548	1-13
25.2	-1.48333333333333	1999.74794520548	1-14
26.5	-0.616666666666646	1999.74794520548	1-15
26.5	-0.0166666666666515	1999.74794520548	1-16
25.2	-0.816666666666663	1999.74794520548	1-17
22.9	-1.13333333333334	1999.74794520548	1-18
22.4	-1.61666666666666	1999.74794520548	1-19
21	-0.933333333333319	1999.74794520548	1-2
24.7	-0.683333333333327	1999.74794520548	1-20
27.4	0.350000000000005	1999.74794520548	1-21
27.9	0.983333333333338	1999.74794520548	1-22
25.6	1.49999999999999	1999.74794520548	1-23
21.9	2.76666666666667	1999.74794520548	1-24
21.5	-0.999999999999982	1999.74794520548	1-3
22.4	-0.733333333333331	1999.74794520548	1-4
22.4	-0.949999999999989	1999.74794520548	1-5
22.4	-1.03333333333332	1999.74794520548	1-6
22.4	-1.11666666666666	1999.74794520548	1-7
21	-1.78333333333331	1999.74794520548	1-8
20.5	-1.34999999999999	1999.74794520548	1-9
17.6	0.466666666666658	1999.74794520548	10-1
20.1	-1.78333333333336	1999.74794520548	10-10
20.5	-2.8333333333333	1999.74794520548	10-11
21.9	-1.96666666666666	1999.74794520548	10-12
